gene_id,symbol,baseline_1,baseline_2,baseline_3,DE.BSA.DMSO.day5_2,DE.BSA.DMSO.day5_3,DE.FFA.LPS.day5_1,DE.FFA.LPS.day5_2,DE.FFA.LPS.day5_3,DE.TMC.day5_1,DE.TMC.day5_2,DE.TMC.day5_3
ENSG00000160408,ST6GALNAC6,4.31735,4.32626,4.35139,4.05569,4.05827,4.31681,4.2975,4.37643,3.39739,2.6247,3.4122
ENSG00000173928,SWSAP1,0.597954,0.929152,0.889153,1.08484,1.24507,1.29896,1.09223,1.11808,1.54181,2.11197,1.77466
ENSG00000169758,TMEM266,0.49607414,0.49607414,0.49607414,0.100767,-0.0397863,0.979139,0.160223,0.900785,-1.491,-0.692477,-1.20382
ENSG00000261247,GOLGA8T,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-4.61901,-0.950154,-0.772494,-0.793377,-4.29865,-1.63828
ENSG00000228519,RP11-298C3.2,1.18438,0.75728,0.855739,0.856406,0.337072,0.879613,0.75921,0.579358,0.383612,0.920897,0.422118
ENSG00000108582,CPD,3.10827,3.14408,3.20193,2.96743,2.92929,3.09322,3.06395,2.97555,3.34226,2.47452,3.16088
ENSG00000100234,TIMP3,3.91108,3.77333,3.91334,4.15384,4.02193,4.82279,5.06467,5.10043,1.97699,1.72447,2.09223
ENSG00000255302,EID1,4.76171,4.57149,4.5487,4.30311,4.20977,4.43305,4.49912,4.50663,3.97936,4.11628,4.09288
ENSG00000280670,CCDC163P,0.49607414,0.49607414,0.49607414,0.655865,0.138382,0.0201809,0.413837,0.385068,2.31327,2.36815,2.24442
ENSG00000116990,MYCL,0.728565,0.755079,0.730614,1.10144,0.962842,0.76567,0.472394,0.353897,2.10422,1.09804,2.18841
ENSG00000100100,PIK3IP1,4.0308,3.96108,4.05899,4.23708,4.31997,3.95071,4.05437,4.11668,4.01635,3.59102,4.1074
ENSG00000264538,SUZ12P1,2.1469,1.76843,1.63672,1.70983,1.6853,2.03989,1.98086,2.15501,1.26041,1.58675,1.5863
ENSG00000106992,AK1,2.90258,3.06359,2.40589,2.67205,2.4673,2.88856,2.23035,2.95404,2.46219,4.17884,2.46364
ENSG00000135077,HAVCR2,3.87831,3.93149,3.95166,4.27052,4.2349,4.32333,4.37993,4.3222,3.62114,3.1506,3.68209
ENSG00000100911,PSME2,5.06413,5.07748,5.05222,4.805,4.77492,5.04701,4.9048,4.96712,5.50288,6.14261,5.59616
ENSG00000097021,ACOT7,3.19912,3.13787,3.16328,3.38825,3.35648,3.19895,3.19538,3.25742,2.22108,2.63876,2.2993
ENSG00000152926,ZNF117,0.842286,0.901405,0.866093,0.51024,0.728863,0.810862,0.885466,0.681116,0.428986,0.393669,0.149144
ENSG00000278175,GLIDR,0.49607414,0.49607414,0.49607414,0.235529,0.304184,0.213376,0.708076,0.501152,2.23515,2.32445,1.97189
ENSG00000035664,DAPK2,1.68379,2.10679,2.10205,2.41549,2.28699,2.01354,1.8536,1.84085,0.905223,1.03204,0.874948
ENSG00000014138,POLA2,1.1913,1.66438,1.43959,1.97694,1.49913,1.19888,1.4028,1.61692,1.17062,1.00497,1.58191
ENSG00000281831,HCP5B,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.20205,-1.71302,-1.88262,-1.13965,-1.12504,-1.0856
ENSG00000164109,MAD2L1,1.24419,1.15895,0.733681,0.80946,1.13262,1.07892,1.17185,1.44462,0.837685,0.000934178,0.308111
ENSG00000231711,LINC00899,0.49607414,0.49607414,0.49607414,0.120499,0.130045,0.528474,0.970023,0.419527,0.720985,-0.0224107,0.48013
ENSG00000250746,RP11-39C10.1,0.49607414,0.49607414,0.49607414,0.260129,0.0244402,0.0152189,0.393284,0.264075,3.78408,3.63362,3.91443
ENSG00000242100,RPL9P32,2.68024,2.60399,2.56618,2.35095,2.17515,2.55928,2.12714,2.38249,2.35703,3.06321,2.61095
ENSG00000170921,TANC2,1.66548,1.9823,1.54477,2.0941,1.99944,2.41778,2.44282,2.24046,1.5632,0.0431597,1.35237
ENSG00000174992,ZG16,0.49607414,0.49607414,0.49607414,0.249334,0.140522,-0.963873,-0.686841,-0.32843,-1.54403,-0.828328,-0.667326
ENSG00000270028,RP11-380L11.4,0.49607414,0.49607414,0.49607414,-0.0786407,0.146773,-1.01706,-0.685267,-1.03669,-1.86221,0.918859,-1.93103
ENSG00000101158,NELFCD,3.39533,3.52952,3.58478,3.33146,3.43285,3.54072,3.66513,3.56556,3.25803,3.09318,3.28451
ENSG00000197283,SYNGAP1,2.09017,2.27912,2.26942,2.07219,2.22637,1.8863,2.16735,2.23351,1.58708,-0.110623,1.6271
ENSG00000101493,ZNF516,1.99737,1.9454,2.25659,1.90004,1.79661,2.16202,2.08429,2.35025,1.88074,1.97112,1.67443
ENSG00000107338,SHB,3.51163,3.50287,3.46945,3.30834,3.05394,3.53722,3.40153,3.48512,2.84126,2.63163,2.92402
ENSG00000236830,CBR3-AS1,0.49607414,0.49607414,0.49607414,0.599855,0.931182,0.875614,0.976948,1.08031,0.610793,0.803986,0.0891803
ENSG00000172331,BPGM,2.66092,2.79214,2.76978,2.61193,2.63089,2.82892,2.82368,2.82348,2.4109,2.45155,2.6582
ENSG00000118680,MYL12B,5.86048,5.78243,5.76991,5.9796,6.01145,5.89375,5.85751,5.83575,5.65552,6.34636,5.8109
ENSG00000160298,C21orf58,1.12455,0.730342,1.11138,0.564647,0.641172,0.7705,0.715982,0.827218,0.299056,0.0918766,0.234655
ENSG00000120963,ZNF706,4.43449,4.23011,4.28785,4.38154,4.36403,4.43045,4.35215,4.3549,4.52554,5.31644,4.63869
ENSG00000130024,PHF10,2.86296,2.87187,2.74781,3.13368,3.00463,3.05482,2.81498,2.9585,2.98191,2.92087,2.92828
ENSG00000026103,FAS,3.26925,3.26138,3.1441,2.93785,2.86837,2.85815,2.89025,2.76185,3.09424,2.68421,3.1613
ENSG00000204634,TBC1D8,3.64278,3.54579,3.61489,3.32273,3.19142,2.94704,2.91412,3.0945,3.17336,1.78735,3.2357
ENSG00000177932,ZNF354C,0.49607414,0.49607414,0.49607414,0.204537,0.180397,0.472335,0.487692,0.405339,-0.0141479,-0.881863,-0.0322558
ENSG00000109906,ZBTB16,2.52075,2.31681,2.26825,1.93993,2.00598,1.15687,1.44237,1.21295,2.23932,2.35647,1.97119
ENSG00000109944,C11orf63,0.939116,0.751668,0.904173,1.10164,0.980114,1.32645,1.29031,1.29258,1.33109,0.906536,1.14501
ENSG00000232063,RP11-307E17.8,0.49607414,0.49607414,0.49607414,-0.511826,-0.423111,-0.417385,-1.02841,-0.0176769,-0.660058,-4.29865,-1.22914
ENSG00000168394,TAP1,3.74427,3.96053,3.56714,3.51854,3.46818,3.93648,3.61804,3.69581,3.73485,2.89548,3.7241
ENSG00000225648,SBDSP1,3.37624,3.33442,3.39035,2.99859,3.07708,3.35691,3.39533,3.3448,4.12703,2.92727,3.9634
ENSG00000197646,PDCD1LG2,0.525686,0.738342,0.784795,0.874468,1.23107,0.492435,0.970482,0.27633,0.276201,0.440287,0.726907
ENSG00000142920,AZIN2,1.77604,1.54086,1.72941,1.46166,1.09282,1.85561,2.01317,1.52577,0.603658,0.293472,0.705953
ENSG00000236148,RPL23AP37,0.49607414,0.49607414,0.49607414,0.098172,0.322143,0.615462,0.789421,0.976106,-0.0727436,0.591,0.591481
ENSG00000166532,RIMKLB,2.44514,2.29972,2.37302,2.51306,2.63237,2.64825,2.64122,2.84123,2.48868,3.10745,2.40035
ENSG00000102032,RENBP,3.5201,3.5975,3.54405,3.89394,3.91758,3.89116,3.9783,4.1662,3.62708,4.13119,3.69819
ENSG00000181804,SLC9A9,1.60329,1.58958,1.68896,2.01644,1.79868,1.42973,1.79787,1.85168,1.65215,1.57542,1.66454
ENSG00000281026,N4BP2L2-IT2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.256001,-0.462138,-0.316984,0.232079,-0.713281,0.193033
ENSG00000100266,PACSIN2,3.91143,3.92303,3.99356,4.28304,4.28411,4.1174,4.08928,4.15178,3.84435,3.38104,3.86363
ENSG00000221909,FAM200A,0.49607414,0.49607414,0.49607414,0.698067,0.710405,0.969527,0.846412,0.320653,0.729776,0.2138,0.82308
ENSG00000183431,SF3A3,3.68852,3.71451,3.76016,3.4846,3.47032,3.64243,3.60247,3.93856,3.53953,3.22518,3.48759
ENSG00000068831,RASGRP2,0.598768,0.858057,1.04595,0.935092,0.597288,0.467371,0.738578,0.195095,-0.764834,-0.528816,-0.550095
ENSG00000100731,PCNX1,2.57616,2.67562,2.64487,2.37583,2.46164,2.52267,2.56445,2.68818,2.35851,1.69601,2.28602
ENSG00000228794,LINC01128,2.49607,2.4641,2.55781,2.7547,2.86714,2.41588,2.49218,2.56708,2.78407,2.20372,2.72946
ENSG00000273748,AL592183.1,2.20779,1.76691,2.14429,2.14643,2.09459,2.48659,2.33357,2.03533,2.08953,2.81209,2.19213
ENSG00000066827,ZFAT,1.44585,1.46983,1.2688,1.67632,1.60298,1.53351,1.65379,1.66584,1.44275,1.571,0.885877
ENSG00000185022,MAFF,2.23825,2.3726,2.26788,2.64175,2.64334,3.1577,2.89052,3.16952,3.01943,2.48646,3.02423
ENSG00000136152,COG3,2.89638,2.84096,3.09392,2.77358,2.6318,2.8404,2.85249,2.76619,3.72178,3.85975,3.63234
ENSG00000249617,RP11-366M4.17,1.45227,1.47097,1.40593,0.83533,1.71475,1.43405,1.20027,1.90604,1.25471,1.87334,1.40251
ENSG00000213190,MLLT11,1.665,1.57005,1.50611,1.29181,1.13356,1.80454,1.75315,1.70116,0.914574,1.49627,1.14538
ENSG00000011422,PLAUR,4.2064,4.0584,4.09631,3.70338,3.80017,4.64836,4.54518,4.80833,1.52822,1.91488,1.94058
ENSG00000198786,MT-ND5,7.74508,7.94278,8.07942,8.30183,8.335,8.3614,8.23815,8.20589,8.11441,7.31177,8.41572
ENSG00000131171,SH3BGRL,4.62771,4.50711,4.6083,4.78627,4.77782,4.88139,4.82419,4.8375,4.11455,4.22024,4.16636
ENSG00000100263,RHBDD3,3.42308,3.45517,3.3317,3.05546,3.09509,3.32407,3.23944,3.29873,3.55079,2.62129,3.49607
ENSG00000100916,BRMS1L,1.64714,1.83032,1.65574,1.52419,1.45345,1.74518,1.66962,1.69416,1.86987,1.48103,1.84543
ENSG00000227507,LTB,1.51345,1.97023,1.63637,1.8722,1.58166,2.0396,1.65376,1.90606,0.53486,1.28999,0.810933
ENSG00000112473,SLC39A7,4.85388,4.87788,4.89356,4.64028,4.69319,4.85006,4.85296,4.87938,5.55146,5.29362,5.60936
ENSG00000023697,DERA,3.78723,3.67235,3.76405,3.95552,3.98375,3.83187,3.79629,3.71546,3.68857,3.77662,3.67178
ENSG00000119969,HELLS,0.49607414,0.49607414,0.49607414,0.353643,0.157413,0.755712,-0.139285,0.609328,-0.181089,0.0666871,-1.01922
ENSG00000188868,ZNF563,1.25309,1.13284,1.23972,1.20774,1.60333,0.822639,0.934337,0.613596,1.81469,1.886,1.63836
ENSG00000182718,ANXA2,7.02496,6.99038,6.98531,7.26745,7.23508,7.25033,7.16301,7.19207,6.61496,6.44446,6.72649
ENSG00000144891,AGTR1,2.47188,2.48488,2.40867,2.09258,2.15222,1.80196,1.9341,1.79448,1.6619,1.27381,1.73839
ENSG00000225791,TRAM2-AS1,1.92149,1.44686,1.31165,1.25986,1.24849,1.16648,1.57974,1.27519,1.46767,0.757067,1.49271
ENSG00000110628,SLC22A18,4.22202,4.24634,4.28786,4.59646,4.56272,4.01994,4.05275,4.03751,4.26379,5.48855,4.42843
ENSG00000179922,ZNF784,1.68167,1.63252,1.73389,1.41613,1.35325,1.64183,1.62086,1.66661,1.49657,2.07231,1.76838
ENSG00000279407,AC007191.4,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.17662,-1.39213,-0.608517,-0.720293,-4.29865,-0.842497
ENSG00000271383,NBPF19,2.4426,2.44915,2.40105,2.66453,2.69477,2.65415,2.77046,2.80561,1.75227,2.01111,1.78218
ENSG00000273136,NBPF26,2.0121,2.15721,2.09768,2.35953,2.48495,1.95049,2.14342,2.14911,1.68799,2.50876,1.39225
ENSG00000248713,RP11-766F14.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.68062,-2.55899,-2.68592,-3.2392,-4.29865,-4.74855
ENSG00000153048,CARHSP1,4.73283,4.81262,4.64089,5.01212,5.07108,4.54008,4.65789,4.52899,4.14904,4.76103,4.30759
ENSG00000268592,RAET1E-AS1,0.49607414,0.49607414,0.49607414,-0.207102,-0.544397,-0.685832,-1.2234,-0.591233,-0.388026,-0.496387,-0.0458889
ENSG00000062725,APPBP2,2.74364,2.50088,2.68191,2.16659,2.37372,2.6338,2.37302,2.40893,1.93915,1.76778,2.08123
ENSG00000170745,KCNS3,1.65747,1.12173,1.50287,1.15693,0.878941,0.548169,1.37857,0.6574,0.188344,0.172604,0.725845
ENSG00000231991,ANXA2P2,3.5048,3.55977,3.52421,3.79916,3.90774,3.74943,3.69732,3.70979,3.08381,2.53734,3.38869
ENSG00000184470,TXNRD2,3.63355,3.58208,3.61658,3.87752,3.89015,3.60222,3.59565,3.60961,3.36631,3.93386,3.39826
ENSG00000198156,NPIPB6,0.49607414,0.49607414,0.49607414,0.188831,0.0257812,-0.294242,-1.43003,-0.648294,0.0557602,0.436342,-1.03712
ENSG00000084734,GCKR,3.7908,3.75494,3.85486,4.00926,4.18037,3.50696,3.57053,3.3793,4.24413,4.21103,4.20427
ENSG00000079819,EPB41L2,3.39566,3.44775,3.44238,3.19124,3.23591,3.19828,3.25821,3.41088,2.1693,1.07963,2.17952
ENSG00000261490,RP11-448G15.3,0.49607414,0.49607414,0.49607414,-0.452388,-0.498442,-0.0391955,0.122541,-0.582055,-0.0178274,-0.747807,-0.45692
ENSG00000182578,CSF1R,2.99873,3.14964,3.09756,3.43286,3.42877,3.34871,3.44963,3.79769,0.618952,0.317288,0.921218
ENSG00000121644,DESI2,2.68006,2.77749,2.70501,2.46874,2.54456,2.63322,2.65758,2.66957,2.54962,2.2652,2.453
ENSG00000109667,SLC2A9,2.55245,2.44192,2.52207,2.74887,2.61832,2.91325,2.67702,2.79346,1.84833,0.900767,1.9187
ENSG00000143545,RAB13,4.99929,5.01707,4.97367,4.69242,4.69566,4.97982,4.93726,5.0587,4.40441,5.07538,4.52193
ENSG00000259295,CSPG4P12,0.49607414,0.49607414,0.49607414,0.0319743,-0.00872001,-0.592501,0.0959652,-0.0793594,-0.309441,-1.011,-0.114219
ENSG00000077157,PPP1R12B,1.28503,1.53967,0.943895,1.19008,1.58713,0.487667,0.573118,0.619554,1.05203,-0.436414,1.17118
ENSG00000125895,TMEM74B,1.38444,1.02393,1.13277,1.40683,1.0995,0.865368,0.650962,0.931235,0.43659,0.8281,0.544051
ENSG00000144228,SPOPL,2.43353,1.79699,2.14365,1.86379,1.93614,2.19371,2.04985,2.19726,1.78057,1.17472,1.80855
ENSG00000145817,YIPF5,3.62208,3.5733,3.68557,3.36041,3.28846,3.62984,3.53912,3.56123,3.72466,3.22088,3.58053
ENSG00000227939,RPL3P2,2.00107,2.00257,2.02222,1.70364,1.77462,1.79052,1.7869,1.82747,1.97018,2.34508,2.21829
ENSG00000100038,TOP3B,3.00633,2.98316,2.92164,3.14942,3.21933,3.18756,3.11675,3.07118,2.72046,1.70639,2.82469
ENSG00000172197,MBOAT1,1.78864,1.72489,2.03537,2.13239,2.23502,1.59264,1.83491,1.65656,2.34822,-0.655439,2.37742
ENSG00000155097,ATP6V1C1,4.05089,3.81015,3.9637,4.06353,4.03466,4.09589,4.02128,4.09858,3.82799,3.46413,3.80568
ENSG00000254911,SCARNA9,1.47012,1.69533,1.38944,1.63937,1.84917,1.83933,1.90173,2.06361,2.48705,3.09553,2.3857
ENSG00000230756,RHOQP3,1.00521,1.49976,1.10502,1.33436,1.08991,0.75579,0.930822,0.288837,1.54255,0.430518,1.51595
ENSG00000274751,LA16c-358B7.4,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.31655,-2.2179,-1.93724,-3.57943,-4.29865,-2.73188
ENSG00000164654,MIOS,2.28734,2.2836,2.27985,2.6891,2.44803,2.49318,2.64053,2.49794,2.35579,1.81495,2.20383
ENSG00000279089,RP11-481C4.2,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.655036,-0.716901,-0.524308,-0.398971,-0.85542,-0.636818
ENSG00000176723,ZNF843,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-0.644,-0.37382,-0.812195,0.127606,-0.339663,-0.109094
ENSG00000129667,RHBDF2,3.34056,3.40283,3.34375,3.68842,3.65328,3.77674,3.95559,3.84639,3.47978,3.16505,3.50453
ENSG00000088832,FKBP1A,5.36083,5.4051,5.39942,5.12668,5.15963,5.34136,5.3514,5.39963,5.1512,5.103,5.32251
ENSG00000225302,RP11-539I5.1,0.49607414,0.49607414,0.49607414,-0.125843,-0.246286,-0.618748,-0.803843,-0.965811,-0.512005,-1.08981,-0.411214
ENSG00000278834,RP11-458J1.1,1.20077,1.34546,1.09793,0.805513,1.14993,1.18656,1.44305,1.15077,1.34824,0.456256,1.24489
ENSG00000175564,UCP3,0.49607414,0.49607414,0.49607414,0.0659502,0.0220209,-0.191026,0.408568,-0.0328548,-0.174251,-0.683416,0.282287
ENSG00000261652,C15orf65,0.49607414,0.49607414,0.49607414,0.30814,-0.0517994,0.718995,0.441403,0.532732,2.42167,2.34533,2.23174
ENSG00000135916,ITM2C,4.25153,4.11439,4.12777,3.81684,3.77179,3.8504,3.93441,3.89126,2.86846,1.99413,3.01691
ENSG00000254469,RP11-849H4.2,0.49607414,0.49607414,0.49607414,0.483091,-0.126746,0.70719,-0.957745,0.398221,0.716147,0.565898,-0.201585
ENSG00000126581,BECN1,4.00718,4.13767,4.1947,4.0458,4.00238,4.38151,4.19097,4.23731,4.00773,3.49313,3.99189
ENSG00000031691,CENPQ,1.29936,0.764112,0.873086,0.865783,0.700345,1.06199,0.870525,0.957005,1.01461,1.47339,0.689194
ENSG00000102890,ELMO3,2.05101,2.07007,2.0481,2.35547,2.37431,2.262,2.27229,2.1522,2.38822,2.68278,2.1891
ENSG00000159166,LAD1,3.05658,3.20565,3.17861,3.0828,2.89372,3.49945,3.32301,3.38925,2.67456,2.94894,2.71928
ENSG00000166881,NEMP1,1.49674,1.34957,1.44565,1.59511,1.62659,1.35952,1.39976,1.43258,2.15299,1.66153,2.1217
ENSG00000115935,WIPF1,3.5485,3.57712,3.53212,3.8285,3.8615,3.84607,3.80886,3.95052,3.65002,2.99967,3.66055
ENSG00000164124,TMEM144,1.47981,1.36388,1.659,1.45111,1.9652,2.03719,2.12724,2.19744,1.03785,0.523385,1.00512
ENSG00000197471,SPN,2.84927,3.1404,3.00876,3.43281,3.34656,3.45187,3.5575,3.66269,1.20872,0.0600378,1.33615
ENSG00000106397,PLOD3,4.23613,4.36059,4.20197,4.66584,4.60858,4.33744,4.34356,4.38339,4.85253,4.40277,4.87779
ENSG00000099804,CDC34,4.91659,4.80271,4.87104,4.51673,4.51574,4.82065,4.71846,4.75658,4.47922,4.69534,4.39595
ENSG00000143702,CEP170,3.06631,3.12047,3.0701,2.77736,2.75288,3.10256,3.10605,3.22133,2.32038,2.27047,2.12863
ENSG00000070367,EXOC5,3.22413,3.35711,3.45147,3.26443,3.26695,3.41759,3.38571,3.22055,3.33258,1.9624,3.12602
ENSG00000163535,SGO2,0.49607414,0.49607414,0.49607414,0.419891,0.00797771,0.526029,0.869579,0.739321,0.0968712,-0.105823,-0.0477926
ENSG00000169087,HSPBAP1,1.74541,1.84132,1.79634,2.03964,2.21876,2.15888,2.11177,2.17545,2.6521,3.26716,2.58592
ENSG00000167699,GLOD4,3.9039,3.85875,3.76703,4.01089,4.00387,3.9572,3.81139,3.75149,4.05717,3.3157,3.87583
ENSG00000108239,TBC1D12,1.58046,1.47224,1.56452,1.71773,1.8116,1.87453,1.82244,1.82449,1.15243,0.584379,1.22489
ENSG00000258484,SPESP1,1.19222,1.08783,1.09054,0.680771,0.802264,0.787393,0.62494,0.733693,0.670293,0.521765,0.339467
ENSG00000251615,RP11-774O3.3,0.49607414,0.49607414,0.49607414,0.143965,-0.00368387,1.05551,0.867916,0.97615,-0.118299,0.684419,-0.0584319
ENSG00000181524,RPL24P4,3.90161,3.76834,3.67281,3.35124,3.38869,3.82373,3.67968,3.80876,3.54355,4.95905,3.89747
ENSG00000093144,ECHDC1,4.03022,4.0178,4.06044,4.33768,4.30386,4.17979,4.21492,4.14034,3.88565,3.97656,4.00636
ENSG00000107614,TRDMT1,0.49607414,0.49607414,0.49607414,0.38979,-0.0462421,0.814035,0.342398,0.288297,0.16576,0.310618,0.467621
ENSG00000243955,GSTA1,4.15863,3.56805,4.11243,3.91168,3.5454,3.52951,3.4465,3.32063,4.1137,4.90438,4.04308
ENSG00000053702,NRIP2,0.49607414,0.49607414,0.49607414,-0.317061,-0.395912,0.00294814,-0.0706553,0.0783629,-1.80609,-4.29865,-1.27397
ENSG00000230409,TCEA1P2,0.735935,1.0016,0.510545,1.08376,0.348999,0.485768,0.675847,0.0358643,2.16168,1.32883,1.79281
ENSG00000141338,ABCA8,2.12975,2.04647,1.96316,2.38008,2.11151,1.635,1.82696,1.41432,1.54635,0.0308165,1.2886
ENSG00000115649,CNPPD1,3.88252,3.77912,3.81098,3.98963,3.96497,3.93892,3.98125,4.03116,4.23512,3.82379,4.26452
ENSG00000147439,BIN3,2.90335,3.2158,2.92034,3.01433,2.725,2.89519,2.99025,3.09947,2.5994,2.23844,2.51401
ENSG00000213213,CCDC183,0.49607414,0.49607414,0.49607414,0.0379603,0.0110999,0.199598,-0.944086,0.0784606,0.0830833,-1.56677,-0.0329223
ENSG00000111215,PRR4,1.26203,1.59545,1.27898,1.26667,1.41218,1.02661,1.23709,0.858857,1.29421,2.16191,1.43253
ENSG00000055163,CYFIP2,2.87269,2.97954,2.91877,3.19843,3.31518,3.2312,3.2077,3.28392,3.86823,4.49192,3.84522
ENSG00000119321,FKBP15,3.25465,3.31797,3.36175,3.68068,3.69975,3.86351,3.76858,3.91504,2.88733,1.69365,2.92331
ENSG00000274104,CTD-2553L13.10,0.882762,0.590881,0.853775,0.723808,0.154694,0.634654,0.762688,-0.37359,1.20215,0.711192,1.47932
ENSG00000280135,RP1-47M23.3,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.49548,-1.75151,-2.32126,-0.914839,-2.80026,-1.32479
ENSG00000280383,CTA-941F9.10,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-3.22752,-3.24461,-3.06549,-3.07858,-2.1278,-3.22304
ENSG00000158555,GDPD5,1.58615,1.72023,1.99988,2.04712,1.52157,2.39478,2.23486,2.4102,0.404369,1.01903,0.668397
ENSG00000213772,EIF1P7,1.30666,2.02574,1.66475,1.88688,2.08466,1.99641,1.9154,2.01866,2.72837,3.21399,3.02923
ENSG00000249042,CTD-2015H6.3,1.12003,0.607854,0.928434,0.416023,0.937189,0.929556,0.721493,1.33831,1.91624,2.29185,1.8056
ENSG00000227603,RP11-165J3.6,0.49607414,0.49607414,0.49607414,-0.44534,-0.15702,-1.84728,-4.7148,-1.88354,-0.0976003,-0.706682,-0.0344057
ENSG00000237004,ZNRF2P1,0.49607414,0.49607414,0.49607414,0.915611,0.655056,-0.0645034,1.26769,1.51236,1.20077,-4.29865,1.09368
ENSG00000153446,C16orf89,1.27039,1.19547,0.806979,0.613236,0.935833,0.927189,1.20726,1.43136,-0.386936,0.292836,-0.397074
ENSG00000137936,BCAR3,2.74519,2.78218,2.85265,2.54466,2.56776,2.89985,2.7579,2.88478,2.77966,1.68958,2.85708
ENSG00000005189,AC004381.6,0.49607414,0.49607414,0.49607414,0.503038,0.534643,0.477577,0.782435,0.687024,1.14271,1.05476,0.863897
ENSG00000149292,TTC12,1.98554,1.47587,1.99537,1.69164,1.49562,1.74326,1.49596,1.70067,1.59099,0.516793,1.47837
ENSG00000012983,MAP4K5,3.27747,3.22105,3.23817,2.8254,2.97848,3.30268,3.3666,3.01524,3.15066,2.02256,3.07403
ENSG00000260912,RP11-363E7.4,0.49607414,0.49607414,0.49607414,0.274178,0.689381,0.231177,0.445486,0.640277,-0.0415131,0.795968,-0.218942
ENSG00000272750,RP11-378J18.8,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-1.53645,-1.50361,-1.73952,-1.15993,-0.652125,-1.04686
ENSG00000005187,ACSM3,2.68098,2.39226,2.63617,2.80403,2.65468,1.99647,2.00229,1.66376,2.75654,3.56387,2.78863
ENSG00000188257,PLA2G2A,4.74881,5.15237,4.70926,5.11442,5.30963,4.50583,5.04755,4.25493,4.55795,5.13439,4.63792
ENSG00000223529,EEF1A1P8,2.16556,1.8285,1.65926,1.84937,1.7669,1.92391,1.88892,1.78933,1.87626,2.33647,2.21094
ENSG00000136982,DSCC1,0.950398,0.612086,0.806063,0.235164,0.5111,0.481246,0.299749,0.517385,-0.160697,-0.307848,0.134179
ENSG00000243660,ZNF487,0.49607414,0.49607414,0.49607414,0.784902,0.795238,0.469213,1.00871,0.772756,0.870814,0.270279,0.771174
ENSG00000181026,AEN,2.85233,2.88261,2.85953,2.60571,2.61022,2.75562,2.81688,2.82374,3.249,2.54904,3.07281
ENSG00000212664,RP11-592N21.1,3.38833,3.38066,3.30867,2.93785,3.10875,3.26555,3.27118,2.93513,3.15993,4.10607,3.38618
ENSG00000134709,HOOK1,1.83736,1.86467,1.60082,2.12424,1.76953,1.49235,1.56997,1.21556,2.42483,1.34971,2.15494
ENSG00000196776,CD47,3.905,3.82273,3.8279,3.96985,4.01756,4.05734,3.98238,3.98422,3.73446,4.33133,3.73473
ENSG00000197006,METTL9,3.84899,3.70788,3.77844,3.4513,3.42287,3.41504,3.6714,3.64384,4.03349,3.8277,3.93094
ENSG00000174516,PELI3,2.07324,1.92724,1.99151,2.14637,2.11877,2.37135,2.23966,2.25546,1.42258,1.56142,1.28629
ENSG00000058404,CAMK2B,1.02027,1.19075,1.33007,1.59786,1.60963,0.604528,1.18668,1.10415,0.34705,1.1304,0.6663
ENSG00000157823,AP3S2,1.91073,2.18127,2.2598,2.04202,2.11607,2.4716,1.95595,1.80716,2.10926,1.04946,1.40363
ENSG00000146426,TIAM2,0.49607414,0.49607414,0.49607414,0.289486,0.710651,0.625402,0.590673,0.657909,0.212482,0.823998,0.104585
ENSG00000186364,NUDT17,1.04913,1.29758,1.04301,1.62064,1.29383,1.35183,1.61097,1.11994,0.767029,0.156478,0.502419
ENSG00000066136,NFYC,3.35614,3.33338,3.39883,3.63775,3.63574,3.49237,3.50009,3.52654,3.83418,3.74425,3.8865
ENSG00000168071,CCDC88B,2.5528,2.61247,2.54454,2.87172,2.90457,2.95478,2.96719,3.06788,2.07679,2.26398,2.20989
ENSG00000170854,MINA,2.40736,2.44622,2.50296,2.91865,2.59778,2.67927,2.70076,2.61815,3.05739,2.90623,2.97795
ENSG00000224086,LL22NC03-86G7.1,0.49607414,0.49607414,0.49607414,-0.627376086,-0.627376086,-2.39292,-2.38605,-2.5715,-2.59677,-2.0076,-2.4512
ENSG00000091483,FH,4.15043,4.02724,4.16997,4.3268,4.36046,4.05812,4.09016,4.13146,3.75154,3.91409,3.8087
ENSG00000213585,VDAC1,4.78016,4.79819,4.84935,5.07598,5.1714,4.98386,5.04288,5.01783,4.89898,4.19455,5.04004
ENSG00000077152,UBE2T,1.13494,0.930106,0.76066,1.18066,0.492882,1.40769,0.830425,1.0229,0.58711,0.504995,0.75149
ENSG00000140525,FANCI,1.2767,1.41736,1.46864,1.10552,1.34973,1.20423,1.42345,1.03394,0.495381,0.516721,0.734937
